Insured_Period,Building Dimension,Building_Type,Customer Id,Building_Painted,Building_Fenced,Garden,NumberOfWindows,Geo_Code,Settlement,Claim
1.0,4354.0,1,H4705,V,V,V,   .,91228,U,0
1.0,2518.0,1,H4711,V,V,V,   .,91228,U,0
1.0,2785.0,1,H17394,V,N,O,6,91249,R,0
0.997260274,2785.0,1,H17395,V,N,O,6,91249,R,0
0.0,10.0,1,H12723,N,V,V,   .,91272,U,0
1.0,14906.0,1,H18007,V,N,O,6,91286,R,0
1.0,550.0,1,H608,V,V,V,   .,91292,U,0
1.0,260.0,1,H13960,N,V,V,   .,91326,U,0
1.0,600.0,1,H14512,N,V,V,   .,91326,U,1
1.0,600.0,1,H14513,N,V,V,   .,91326,U,0
1.0,560.0,1,H4456,N,V,V,   .,91345,U,1
0.540983607,960.0,1,H602,V,V,V,   .,91345,U,0
1.0,195.0,1,H15536,V,N,O,3,91376,R,0
1.0,280.0,1,H13249,N,V,V,   .,91377,U,0
1.0,12474.0,1,H17902,V,N,O,6,91377,R,1
1.0,1764.0,1,H18082,V,N,O,4,91377,R,0
1.0,1548.0,1,H14370,N,V,V,   .,91386,U,0
0.832876712,3000.0,1,H14766,N,V,V,   .,91386,U,0
1.0,250.0,1,H17278,V,N,O,1,91390,R,0
1.0,1250.0,1,H15145,V,N,O,6,91421,R,0
1.0,3362.0,1,H16356,V,N,O,4,91432,R,0
0.517808219,3362.0,1,H16357,V,N,O,4,91432,R,0
0.747945205,11007.0,1,H18078,V,N,O,8,91432,R,0
1.0,460.0,1,H18357,V,N,O,3,91432,R,0
0.608219178,123.0,1,H19219,V,N,O,1,91469,R,0
1.0,390.0,1,H15631,V,N,O,3,91477,R,0
0.682191781,390.0,1,H15632,V,N,O,3,91477,R,0
1.0,700.0,1,H6960,V,N,O,3,91511,R,0
1.0,380.0,1,H4593,V,V,V,   .,91521,U,0
1.0,180.0,1,H5236,N,V,V,   .,91573,U,0
1.0,180.0,1,H5237,N,V,V,   .,91573,U,1
1.0,180.0,1,H5238,N,V,V,   .,91573,U,0
0.495890411,380.0,1,H15763,V,N,O,3,91577,R,0
0.0,2000.0,1,H160,V,V,V,   .,91589,U,1
1.0,915.0,1,H15192,V,N,O,4,91649,R,0
0.74863388,300.0,1,H15581,V,N,O,2,91657,R,0
0.99726776,1100.0,1,H19645,V,N,O,2,91657,R,0
1.0,205.0,1,H6187,N,V,V,   .,91657,U,0
1.0,820.0,1,H15827,V,N,O,3,91679,R,0
0.99726776,4500.0,1,H2812,V,V,V,   .,91687,U,0
1.0,1350.0,1,H17348,V,N,O,3,91691,R,0
0.246575342,1034.0,1,H17113,V,N,O,2,91692,R,0
1.0,100.0,1,H17434,V,N,O,1,91692,R,0
1.0,6010.0,3,H13777,V,N,O,9,92002,R,0
1.0,1200.0,3,H15038,N,V,V,   .,92002,U,0
1.0,535.0,3,H16691,V,N,O,4,92002,R,1
1.0,3750.0,3,H17608,V,N,O,3,92002,R,1
1.0,6300.0,3,H600,V,N,O,4,92002,R,1
1.0,800.0,3,H13038,N,V,V,   .,92004,U,0
1.0,700.0,3,H13151,N,V,V,   .,92004,U,1
1.0,700.0,3,H13152,N,V,V,   .,92004,U,0
0.246575342,532.0,3,H13428,N,V,V,   .,92004,U,0
1.0,1460.0,3,H13437,N,V,V,   .,92004,U,1
1.0,1100.0,3,H13439,N,V,V,   .,92004,U,1
1.0,1210.0,3,H13809,N,V,V,   .,92004,U,0
1.0,1267.0,3,H14038,N,V,V,   .,92004,U,0
1.0,400.0,3,H14514,V,N,O,3,92004,R,0
0.665753425,562.0,3,H14622,N,V,V,   .,92004,U,1
1.0,484.0,3,H15187,V,N,O,4,92004,R,0
1.0,416.0,3,H16148,V,N,O,3,92004,R,0
1.0,790.0,3,H16298,V,N,O,7,92004,R,0
1.0,790.0,3,H16299,V,N,O,7,92004,R,0
1.0,3700.0,3,H17204,V,N,O,5,92004,R,1
1.0,3700.0,3,H17205,V,N,O,5,92004,R,1
0.666666667,600.0,3,H17390,V,N,O,5,92004,R,0
1.0,960.0,3,H18650,V,N,O,1,92004,R,0
0.747945205,6280.0,3,H19035,V,N,O,9,92004,R,1
0.104109589,500.0,3,H19608,V,N,O,3,92004,R,0
1.0,2110.0,3,H3564,V,V,V,   .,92004,U,0
0.99726776,3950.0,3,H3586,V,V,V,   .,92004,U,1
1.0,3100.0,3,H3847,V,V,V,   .,92004,U,1
1.0,3100.0,3,H3848,V,V,V,   .,92004,U,1
1.0,1116.0,3,H3958,V,V,V,   .,92004,U,0
1.0,1116.0,3,H3959,V,V,V,   .,92004,U,1
1.0,636.0,3,H4179,V,V,V,   .,92004,U,0
1.0,735.0,3,H4182,V,V,V,   .,92004,U,0
1.0,1300.0,3,H4183,V,V,V,   .,92004,U,1
1.0,1300.0,3,H4184,V,V,V,   .,92004,U,0
0.99726776,550.0,3,H4186,V,V,V,   .,92004,U,0
0.99726776,1265.0,3,H4189,V,V,V,   .,92004,U,0
1.0,916.0,3,H4190,V,V,V,   .,92004,U,1
1.0,916.0,3,H4191,V,V,V,   .,92004,U,0
1.0,612.0,3,H4193,V,V,V,   .,92004,U,0
1.0,612.0,3,H4194,V,V,V,   .,92004,U,0
1.0,1698.0,3,H4195,V,V,V,   .,92004,U,1
1.0,1418.0,3,H4433,V,V,V,   .,92004,U,0
1.0,1900.0,3,H4591,V,N,O,5,92004,R,0
1.0,791.0,3,H4595,V,V,V,   .,92004,U,0
1.0,791.0,3,H4596,V,V,V,   .,92004,U,0
1.0,662.0,3,H5355,V,V,V,   .,92004,U,0
0.41369863,662.0,3,H5356,V,V,V,   .,92004,U,1
1.0,1568.0,3,H5424,N,V,V,   .,92004,U,0
1.0,1568.0,3,H5425,N,V,V,   .,92004,U,0
1.0,798.0,3,H5760,V,V,V,   .,92004,U,0
0.495890411,1850.0,3,H5782,V,V,V,   .,92004,U,0
1.0,930.0,3,H5964,V,V,V,   .,92004,U,1
1.0,930.0,3,H5965,V,V,V,   .,92004,U,0
1.0,1400.0,3,H6067,V,V,V,   .,92004,U,0
1.0,908.0,3,H611,V,V,V,   .,92004,U,1
1.0,715.0,3,H6162,V,V,V,   .,92004,U,0
1.0,1100.0,3,H6311,V,V,V,   .,92004,U,0
1.0,1752.0,3,H6349,V,V,V,   .,92004,U,0
1.0,1752.0,3,H6350,V,V,V,   .,92004,U,1
1.0,1500.0,3,H6621,V,V,V,   .,92004,U,0
0.99726776,1500.0,3,H6622,V,V,V,   .,92004,U,0
1.0,1950.0,3,H6813,N,V,V,   .,92004,U,1
1.0,3953.0,3,H6875,N,V,V,   .,92004,U,0
1.0,586.0,3,H6891,N,V,V,   .,92004,U,0
1.0,1300.0,3,H7414,N,V,V,   .,92004,U,1
1.0,780.0,3,H15191,V,N,O,1,92007,R,0
1.0,3947.0,3,H12740,N,V,V,   .,92009,U,0
1.0,1350.0,3,H15955,V,N,O,7,92009,R,0
1.0,350.0,3,H17075,V,N,O,4,92009,R,0
1.0,5278.0,3,H17271,V,N,O,5,92009,R,0
1.0,1180.0,3,H3932,V,V,V,   .,92009,U,0
0.99726776,450.0,3,H4181,V,V,V,   .,92009,U,0
1.0,220.0,3,H7225,N,V,V,   .,92009,U,0
1.0,250.0,3,H7308,N,V,V,   .,92009,U,0
1.0,400.0,3,H12808,V,N,O,3,92012,R,0
1.0,2450.0,3,H13022,N,V,V,   .,92012,U,0
1.0,850.0,3,H1323,V,N,O,5,92012,R,0
0.0,2646.0,3,H14449,N,V,V,   .,92012,U,0
1.0,550.0,3,H14650,V,N,O,3,92012,R,0
1.0,824.0,3,H14972,V,N,O,5,92012,R,1
1.0,600.0,3,H14986,V,N,O,4,92012,R,0
1.0,1100.0,3,H15085,N,V,V,   .,92012,U,0
1.0,4100.0,3,H15836,V,N,O,>=10,92012,R,0
0.99726776,4100.0,3,H15838,V,N,O,>=10,92012,R,0
1.0,1100.0,3,H16121,V,N,O,4,92012,R,0
0.079452055,1100.0,3,H16122,V,N,O,4,92012,R,1
1.0,230.0,3,H16212,V,N,O,4,92012,R,0
1.0,420.0,3,H16588,V,N,O,4,92012,R,0
1.0,2000.0,3,H17654,V,N,O,8,92012,R,0
1.0,1460.0,3,H17710,V,N,O,7,92012,R,0
0.99726776,2866.0,3,H17905,V,N,O,7,92012,R,1
1.0,1196.0,3,H18042,V,N,O,6,92012,R,1
0.920765027,714.0,3,H18140,V,N,O,6,92012,R,0
0.079234973,714.0,3,H18141,V,N,O,6,92012,R,0
1.0,300.0,3,H18180,V,N,O,4,92012,R,0
1.0,750.0,3,H18257,V,N,O,5,92012,R,1
0.098630137,750.0,3,H18258,V,N,O,5,92012,R,0
0.579234973,9449.0,3,H18529,V,N,O,8,92012,R,0
1.0,9449.0,3,H18530,V,N,O,8,92012,R,1
0.920765027,2110.0,3,H18611,V,N,O,6,92012,R,0
0.579234973,550.0,3,H18623,V,N,O,4,92012,R,0
0.338797814,10142.0,3,H18784,V,N,O,9,92012,R,1
0.180327869,11516.0,3,H18871,V,N,O,5,92012,R,0
1.0,1015.0,3,H18872,V,N,O,5,92012,R,0
0.832876712,1015.0,3,H18873,V,N,O,5,92012,R,1
0.0,960.0,3,H357,V,V,V,   .,92012,U,0
0.99726776,700.0,3,H6059,V,N,O,4,92012,R,1
1.0,765.0,3,H6318,N,V,V,   .,92012,U,1
1.0,1054.0,3,H6665,V,V,V,   .,92012,U,0
1.0,1535.0,3,H6887,V,V,V,   .,92012,U,1
1.0,310.0,3,H6973,N,V,V,   .,92012,U,0
1.0,2110.0,3,H15012,N,V,V,   .,92014,U,0
1.0,285.0,3,H15157,N,V,V,   .,92014,U,1
1.0,285.0,3,H15158,N,V,V,   .,92014,U,0
1.0,9100.0,3,H16755,V,N,O,4,92014,R,1
1.0,1880.0,3,H17997,V,N,O,3,92014,R,1
1.0,5237.0,3,H4163,V,V,V,   .,92014,U,1
0.068306011,1836.0,3,H6791,N,V,V,   .,92014,U,0
0.693150685,3731.0,3,H18901,V,N,O,5,92019,R,0
0.246575342,1065.0,3,H14159,N,V,V,   .,92020,U,0
0.37260274,3460.0,3,H14251,N,V,V,   .,92020,U,1
1.0,225.0,3,H15870,V,N,O,2,92020,R,0
1.0,1200.0,3,H12771,V,N,O,4,92022,R,0
0.580821918,7600.0,3,H6472,V,V,V,   .,92022,U,0
0.99726776,180.0,3,H7224,N,V,V,   .,92022,U,0
1.0,1026.0,3,H14357,N,V,V,   .,92023,U,1
0.99726776,7000.0,3,H16677,V,N,O,4,92023,R,1
1.0,12582.0,3,H18463,V,N,O,8,92023,R,1
1.0,252.0,3,H2716,V,V,V,   .,92023,U,0
1.0,3300.0,3,H6213,V,N,O,4,92023,R,0
1.0,390.0,3,H7013,N,V,V,   .,92023,U,0
1.0,1970.0,3,H13018,N,V,V,   .,92024,U,0
1.0,500.0,3,H13438,N,V,V,   .,92024,U,0
1.0,1125.0,3,H16619,V,N,O,4,92024,R,0
1.0,696.0,3,H17987,V,N,O,6,92024,R,0
1.0,696.0,3,H17988,V,N,O,6,92024,R,0
1.0,696.0,3,H17989,V,N,O,6,92024,R,0
1.0,520.0,3,H7389,V,V,V,   .,92024,U,0
1.0,262.0,3,H13462,N,V,V,   .,92025,U,0
1.0,325.0,3,H13920,N,V,V,   .,92025,U,0
1.0,333.0,3,H14594,N,V,V,   .,92025,U,0
1.0,333.0,3,H14595,N,V,V,   .,92025,U,0
1.0,333.0,3,H14596,N,V,V,   .,92025,U,0
1.0,2000.0,3,H15229,V,N,O,8,92025,R,0
1.0,420.0,3,H15662,V,N,O,5,92025,R,0
1.0,2910.0,3,H15743,V,N,O,8,92025,R,1
1.0,2910.0,3,H15744,V,N,O,8,92025,R,0
1.0,2910.0,3,H15745,V,N,O,8,92025,R,0
1.0,2910.0,3,H15746,V,N,O,8,92025,R,0
0.99726776,2910.0,3,H15747,V,N,O,8,92025,R,0
0.495890411,3248.0,3,H17449,V,N,O,7,92025,R,1
0.665753425,2880.0,3,H17577,V,N,O,7,92025,R,1
0.495890411,1328.0,3,H17622,V,N,O,4,92025,R,0
1.0,250.0,3,H17804,V,N,O,3,92025,R,0
1.0,1250.0,3,H18445,V,N,O,7,92025,R,0
0.74863388,1122.0,3,H364,V,V,V,   .,92025,U,1
1.0,643.0,3,H4187,V,V,V,   .,92025,U,1
1.0,300.0,3,H5068,N,V,V,   .,92025,U,0
1.0,300.0,3,H5069,N,V,V,   .,92025,U,0
1.0,4575.0,3,H557,V,V,V,   .,92025,U,0
1.0,480.0,3,H6238,V,V,V,   .,92025,U,0
1.0,480.0,3,H6239,V,V,V,   .,92025,U,1
1.0,240.0,3,H6339,N,V,V,   .,92025,U,0
1.0,2062.0,3,H6913,V,V,V,   .,92025,U,0
1.0,2062.0,3,H6914,V,V,V,   .,92025,U,0
1.0,1880.0,3,H12938,N,V,V,   .,92026,U,1
1.0,1.0,3,H13389,N,V,V,   .,92026,U,0
1.0,1759.0,3,H13719,N,V,V,   .,92026,U,0
1.0,600.0,3,H14085,N,V,V,   .,92026,U,1
1.0,300.0,3,H14309,N,V,V,   .,92026,U,0
1.0,705.0,3,H14543,N,V,V,   .,92026,U,0
1.0,705.0,3,H14544,N,V,V,   .,92026,U,0
1.0,705.0,3,H14545,N,V,V,   .,92026,U,0
0.99726776,705.0,3,H14546,N,V,V,   .,92026,U,0
1.0,1300.0,3,H14597,N,V,V,   .,92026,U,0
1.0,910.0,3,H14925,N,V,V,   .,92026,U,1
1.0,6410.0,3,H15399,V,N,O,8,92026,R,1
1.0,1200.0,3,H16269,V,N,O,6,92026,R,0
1.0,350.0,3,H16467,V,N,O,2,92026,R,0
0.99726776,1157.0,3,H16615,V,N,O,5,92026,R,0
1.0,1270.0,3,H17043,V,N,O,7,92026,R,0
1.0,2600.0,3,H1803,V,V,V,   .,92026,U,1
1.0,504.0,3,H1804,V,V,V,   .,92026,U,0
1.0,1355.0,3,H18479,V,N,O,6,92026,R,0
1.0,982.0,3,H18947,V,N,O,4,92026,R,0
1.0,1252.0,3,H4041,V,N,O,7,92026,R,0
1.0,4392.0,3,H16675,V,N,O,4,92032,R,0
0.99726776,4392.0,3,H16676,V,N,O,4,92032,R,0
1.0,2700.0,3,H16879,V,N,O,6,92032,R,0
1.0,2700.0,3,H16880,V,N,O,6,92032,R,1
1.0,8018.0,3,H4518,V,V,V,   .,92032,U,1
1.0,831.0,3,H7131,N,V,V,   .,92032,U,0
1.0,1300.0,3,H15741,V,N,O,3,92033,R,0
0.99726776,630.0,3,H13114,N,V,V,   .,92035,U,0
1.0,450.0,3,H13461,N,V,V,   .,92035,U,0
1.0,387.0,3,H13512,N,V,V,   .,92035,U,1
1.0,900.0,3,H13823,N,V,V,   .,92035,U,0
1.0,710.0,3,H14142,N,V,V,   .,92035,U,0
1.0,6054.0,3,H14940,N,V,V,   .,92035,U,0
1.0,3068.0,3,H15540,V,N,O,5,92035,R,1
1.0,770.0,3,H15748,V,N,O,6,92035,R,0
1.0,845.0,3,H16469,V,N,O,4,92035,R,0
0.747945205,845.0,3,H16470,V,N,O,4,92035,R,0
1.0,286.0,3,H16518,V,N,O,3,92035,R,0
1.0,600.0,3,H16538,V,N,O,4,92035,R,0
1.0,1215.0,3,H18233,V,N,O,4,92035,R,0
0.579234973,5020.0,3,H18499,V,N,O,5,92035,R,0
1.0,5020.0,3,H18500,V,N,O,5,92035,R,0
0.674863388,6813.0,3,H18666,V,N,O,7,92035,R,1
1.0,4280.0,3,H18801,V,N,O,6,92035,R,1
1.0,1905.0,3,H18806,V,N,O,7,92035,R,0
1.0,150.0,3,H4728,N,V,V,   .,92035,U,0
1.0,150.0,3,H4729,N,V,V,   .,92035,U,0
1.0,150.0,3,H4730,N,V,V,   .,92035,U,0
0.99726776,2200.0,3,H6609,V,N,O,8,92035,R,1
1.0,733.0,3,H12623,V,N,O,5,92036,R,0
1.0,850.0,3,H15756,V,N,O,6,92036,R,1
1.0,850.0,3,H15757,V,N,O,6,92036,R,0
1.0,2255.0,3,H12678,N,V,V,   .,92040,U,1
1.0,1130.0,3,H13578,N,V,V,   .,92040,U,0
1.0,1000.0,3,H13758,N,V,V,   .,92040,U,0
1.0,1000.0,3,H13759,N,V,V,   .,92040,U,0
1.0,1000.0,3,H14353,N,V,V,   .,92040,U,0
0.99726776,1000.0,3,H14354,N,V,V,   .,92040,U,0
0.99726776,300.0,3,H15040,V,N,O,3,92040,R,1
1.0,300.0,3,H15361,V,N,O,2,92040,R,0
1.0,300.0,3,H15363,V,N,O,2,92040,R,0
1.0,700.0,3,H16621,V,N,O,6,92040,R,0
1.0,460.0,3,H5972,V,V,V,   .,92040,U,0
0.495890411,1350.0,3,H13969,N,V,V,   .,92044,U,1
1.0,975.0,3,H13993,N,V,V,   .,92044,U,0
1.0,12287.0,3,H15819,V,N,O,8,92044,R,0
1.0,1586.0,3,H17665,V,N,O,7,92044,R,1
1.0,2018.0,3,H1771,V,N,O,3,92044,R,0
0.99726776,2018.0,3,H1772,V,N,O,3,92044,R,0
1.0,9277.0,3,H18043,V,N,O,>=10,92044,R,1
1.0,5000.0,3,H19008,V,N,O,7,92044,R,0
0.084931507,1135.0,3,H4958,N,V,V,   .,92044,U,0
1.0,1150.0,3,H5087,V,N,O,6,92044,R,0
1.0,600.0,3,H5660,V,V,V,   .,92044,U,0
1.0,906.0,3,H6117,V,V,V,   .,92044,U,0
1.0,870.0,3,H6733,N,V,V,   .,92044,U,0
1.0,3419.0,3,H7210,V,V,V,   .,92044,U,0
0.41369863,1232.0,3,H7468,N,V,V,   .,92044,U,0
1.0,400.0,3,H13770,N,V,V,   .,92046,U,0
1.0,400.0,3,H13771,N,V,V,   .,92046,U,0
1.0,1300.0,3,H14270,N,V,V,   .,92046,U,0
1.0,960.0,3,H17202,V,N,O,3,92048,R,0
1.0,960.0,3,H17203,V,N,O,3,92048,R,0
1.0,3161.0,3,H17614,V,N,O,5,92048,R,1
1.0,1604.0,3,H18126,V,N,O,4,92048,R,1
1.0,290.0,3,H18194,V,N,O,1,92048,R,0
1.0,1000.0,3,H4215,N,V,V,   .,92048,U,0
1.0,1000.0,3,H4216,N,V,V,   .,92048,U,0
1.0,385.0,3,H6372,V,N,O,2,92048,R,0
1.0,460.0,3,H651,V,V,V,   .,92048,U,0
1.0,900.0,3,H6643,V,N,O,3,92048,R,0
1.0,528.0,3,H13082,N,V,V,   .,92049,U,0
0.99726776,1010.0,3,H14931,V,N,O,6,92049,R,0
1.0,2549.0,3,H15613,V,N,O,2,92049,R,0
1.0,8377.0,3,H16524,V,N,O,8,92049,R,0
1.0,8377.0,3,H16525,V,N,O,8,92049,R,1
0.950684932,715.0,3,H18104,V,N,O,6,92049,R,0
1.0,858.0,3,H4818,V,N,O,4,92049,R,1
1.0,858.0,3,H4819,V,N,O,4,92049,R,1
1.0,770.0,3,H12731,N,V,V,   .,92050,U,0
0.99726776,770.0,3,H12733,N,V,V,   .,92050,U,0
1.0,1425.0,3,H14365,V,N,O,4,92050,R,0
1.0,1425.0,3,H14366,V,N,O,4,92050,R,0
1.0,380.0,3,H14614,N,V,V,   .,92050,U,0
1.0,500.0,3,H14726,N,V,V,   .,92050,U,0
0.747945205,1250.0,3,H16070,V,N,O,5,92050,R,0
1.0,1944.0,3,H16867,V,N,O,6,92050,R,1
1.0,2128.0,3,H18132,V,N,O,4,92050,R,0
1.0,3516.0,3,H19018,V,N,O,8,92050,R,1
1.0,4372.0,3,H5626,V,V,V,   .,92050,U,0
1.0,450.0,3,H663,V,V,V,   .,92050,U,0
1.0,1132.0,3,H13493,N,V,V,   .,92051,U,0
1.0,5155.0,3,H13681,N,V,V,   .,92051,U,1
1.0,800.0,3,H13953,N,V,V,   .,92051,U,1
1.0,3400.0,3,H13995,V,N,O,5,92051,R,1
1.0,3400.0,3,H13996,V,N,O,5,92051,R,1
0.564383562,1568.0,3,H14428,N,V,V,   .,92051,U,0
0.0,2340.0,3,H15094,V,N,O,7,92051,R,1
1.0,1450.0,3,H16040,V,N,O,5,92051,R,0
1.0,800.0,3,H16956,V,N,O,4,92051,R,1
0.99726776,800.0,3,H16957,V,N,O,4,92051,R,0
1.0,1515.0,3,H17085,V,N,O,7,92051,R,0
1.0,2100.0,3,H17472,V,N,O,6,92051,R,1
0.99726776,2100.0,3,H17473,V,N,O,6,92051,R,1
0.99726776,7592.0,3,H17807,V,N,O,7,92051,R,1
0.942622951,2183.0,3,H18243,V,N,O,2,92051,R,0
1.0,1660.0,3,H18306,V,N,O,6,92051,R,1
0.99726776,2167.0,3,H18507,V,N,O,7,92051,R,1
1.0,820.0,3,H3574,V,V,V,   .,92051,U,1
1.0,345.0,3,H4451,N,V,V,   .,92051,U,0
0.495890411,900.0,3,H5515,N,V,V,   .,92051,U,0
1.0,1650.0,3,H15694,V,N,O,5,92062,R,1
0.99726776,3173.0,3,H16723,V,N,O,7,92062,R,1
1.0,11760.0,3,H15212,V,N,O,3,92063,R,1
0.99726776,11760.0,3,H15213,V,N,O,3,92063,R,0
0.216438356,6038.0,3,H15522,V,N,O,7,92063,R,1
1.0,240.0,3,H15603,V,N,O,2,92063,R,0
1.0,330.0,3,H15604,V,N,O,4,92063,R,1
1.0,330.0,3,H15605,V,N,O,4,92063,R,0
1.0,1000.0,3,H17239,V,N,O,5,92063,R,1
1.0,1000.0,3,H17240,V,N,O,5,92063,R,1
1.0,850.0,3,H1748,V,N,O,3,92063,R,0
0.665753425,865.0,3,H17544,V,N,O,5,92063,R,0
1.0,650.0,3,H18251,V,N,O,3,92063,R,1
1.0,900.0,3,H7016,V,V,V,   .,92063,U,0
0.0,90.0,3,H7127,N,V,V,   .,92063,U,0
1.0,3040.0,3,H13822,N,V,V,   .,92064,U,1
1.0,2057.0,3,H16196,V,N,O,5,92064,R,0
1.0,760.0,3,H6542,N,V,V,   .,92064,U,0
1.0,812.0,3,H18882,V,N,O,4,92071,R,0
0.172131148,1562.0,3,H18917,V,N,O,8,92071,R,0
1.0,12310.0,3,H19029,V,N,O,6,92071,R,1
1.0,1900.0,3,H209,V,N,O,5,92071,R,0
0.452054795,1900.0,3,H210,V,N,O,5,92071,R,0
0.99726776,400.0,3,H17474,V,N,O,3,92072,R,0
1.0,1285.0,3,H15526,V,N,O,5,92073,R,0
0.928961749,1430.0,3,H18125,V,N,O,2,92073,R,0
0.920765027,3872.0,3,H18293,V,N,O,5,92073,R,0
1.0,1274.0,3,H18595,V,N,O,5,92073,R,0
1.0,273.0,3,H18738,V,N,O,3,92073,R,0
1.0,3401.0,3,H19027,V,N,O,8,92073,R,0
0.99726776,3401.0,3,H19028,V,N,O,8,92073,R,1
0.0,868.0,3,H363,V,V,V,   .,92073,U,0
1.0,1300.0,3,H14117,V,N,O,4,92075,R,1
1.0,1300.0,3,H14118,V,N,O,4,92075,R,0
1.0,1300.0,3,H14119,V,N,O,4,92075,R,0
1.0,2635.0,3,H16128,V,N,O,7,92075,R,0
1.0,300.0,3,H17632,V,N,O,5,92075,R,0
1.0,500.0,3,H2717,V,N,O,3,92075,R,0
1.0,450.0,3,H7396,N,V,V,   .,92075,U,0
1.0,1.0,3,H4551,V,V,V,   .,92078,U,0
1.0,1.0,3,H4552,V,V,V,   .,92078,U,0
1.0,1.0,3,H4553,V,V,V,   .,92078,U,0
0.494535519,930.0,3,H6947,N,V,V,   .,93001,U,0
1.0,600.0,3,H7144,N,V,V,   .,93001,U,0
1.0,600.0,3,H7145,N,V,V,   .,93001,U,1
1.0,20818.0,3,H14693,N,V,V,   .,93005,U,0
0.99726776,700.0,3,H1734,V,V,V,   .,93005,U,0
1.0,321.0,3,H15673,V,N,O,2,93006,R,0
1.0,321.0,3,H15674,V,N,O,2,93006,R,0
1.0,400.0,3,H605,V,V,V,   .,93006,U,0
1.0,414.0,3,H6670,N,V,V,   .,93006,U,0
0.99726776,414.0,3,H6671,N,V,V,   .,93006,U,0
0.989071038,3800.0,3,H19433,V,N,O,5,93007,R,0
0.915300546,7500.0,3,H13607,V,N,O,6,93008,R,0
0.887671233,319.0,3,H14927,N,V,V,   .,93008,U,0
1.0,2490.0,3,H12720,N,V,V,   .,93010,U,0
0.99726776,700.0,3,H14359,N,V,V,   .,93010,U,1
1.0,1600.0,3,H1763,V,V,V,   .,93010,U,0
1.0,600.0,3,H1756,V,V,V,   .,93013,U,0
0.06557377,670.0,3,H4879,V,N,O,5,93013,R,0
0.263013699,216.0,3,H14087,N,V,V,   .,93015,U,0
1.0,2300.0,3,H15336,V,N,O,3,93015,R,0
1.0,200.0,3,H5666,V,N,O,3,93015,R,0
1.0,1400.0,3,H16453,V,N,O,6,93027,R,1
1.0,1400.0,3,H16454,V,N,O,6,93027,R,1
1.0,1300.0,3,H5714,V,V,V,   .,93027,U,1
1.0,1300.0,3,H5715,V,V,V,   .,93027,U,0
1.0,882.0,3,H13327,N,V,V,   .,93029,U,0
1.0,220.0,3,H15903,V,N,O,2,93029,R,0
1.0,480.0,3,H16247,V,N,O,4,93029,R,0
1.0,480.0,3,H16248,V,N,O,4,93029,R,0
1.0,480.0,3,H16249,V,N,O,4,93029,R,0
1.0,1453.0,3,H17543,V,N,O,5,93029,R,1
1.0,170.0,3,H18464,V,N,O,2,93029,R,0
0.99726776,2700.0,3,H19366,V,N,O,6,93029,R,1
1.0,756.0,3,H4716,N,V,V,   .,93029,U,0
1.0,400.0,3,H5445,N,V,V,   .,93029,U,0
1.0,3241.0,3,H12675,N,V,V,   .,93031,U,1
1.0,2448.0,3,H19007,V,N,O,9,93031,R,1
1.0,465.0,3,H4176,N,V,V,   .,93031,U,1
1.0,1692.0,3,H16052,V,N,O,5,93032,R,0
0.99726776,4000.0,3,H7068,V,N,O,4,93032,R,0
0.75136612,992.0,3,H18451,V,N,O,3,93033,R,0
0.99726776,580.0,3,H12681,N,V,V,   .,93045,U,0
0.99726776,345.0,3,H13005,N,V,V,   .,93045,U,0
0.99726776,1900.0,3,H13616,V,N,O,4,93045,R,0
1.0,1650.0,3,H15623,V,N,O,7,93045,R,0
0.99726776,500.0,3,H15692,V,N,O,4,93045,R,0
1.0,350.0,3,H16195,V,N,O,2,93045,R,0
1.0,1500.0,3,H5367,N,V,V,   .,93045,U,0
0.579234973,1500.0,3,H5368,N,V,V,   .,93045,U,0
0.495890411,490.0,3,H5659,V,V,V,   .,93045,U,0
1.0,438.0,3,H7176,N,V,V,   .,93045,U,0
1.0,2873.0,3,H15319,V,N,O,4,93046,R,0
1.0,167.0,3,H18134,V,N,O,2,93046,R,0
1.0,500.0,3,H12654,N,V,V,   .,93047,U,0
1.0,500.0,3,H12656,N,V,V,   .,93047,U,0
1.0,300.0,3,H14202,N,V,V,   .,93048,U,0
1.0,300.0,3,H14203,N,V,V,   .,93048,U,1
1.0,300.0,3,H15713,V,N,O,4,93048,R,0
1.0,1264.0,3,H16693,V,N,O,5,93048,R,0
0.99726776,1264.0,3,H16694,V,N,O,5,93048,R,0
0.0,1520.0,3,H16764,V,N,O,4,93048,R,0
1.0,1366.0,3,H17291,V,N,O,5,93048,R,1
1.0,1365.0,3,H17578,V,N,O,3,93048,R,0
1.0,300.0,3,H18008,V,N,O,3,93048,R,0
0.912328767,700.0,3,H19681,V,N,O,3,93048,R,0
1.0,400.0,3,H3444,V,N,O,3,93048,R,0
1.0,320.0,3,H4242,V,V,V,   .,93048,U,1
0.99726776,389.0,3,H4829,V,V,V,   .,93048,U,0
1.0,700.0,3,H5051,V,N,O,5,93048,R,0
1.0,450.0,3,H7228,N,V,V,   .,93048,U,0
1.0,200.0,3,H14883,N,V,V,   .,93049,U,0
0.99726776,200.0,3,H14884,N,V,V,   .,93049,U,1
1.0,3619.0,3,H14108,N,V,V,   .,93051,U,0
1.0,1750.0,3,H14243,N,V,V,   .,93051,U,0
